,ScalingFactorS,LoadScalingFactor,electricEnergyKwh,naturalGasEnergyKwh,districtHeatingEnergyKwh,volumeFlowMainVentilatorM3H,PowerDemandMainVentilator,TemperatureBeforeMainVentilator,TemperatureAfterMainVentilator,volumeFlowRegenerationVentilatorM3H,PowerDemandRegenerationVentilator,TemperatureRegenerationHeater,HeatFlowRegenerationHeater,HeatFlowPreCooler/Heater-amb-1,TemperaturePreCooler-amb-1,HeatFlowPreCooler-3-4,TemperaturePreCooler-3-4,HeatFlowPreHeater-5-In,TemperaturePreHeater-5-In,FluidTemperatureInHeatRecoveryUnit,TemperatureInPurgeAir,DewPointTemperatureDryRoom,TemperatureDryRoom,DryRoomHeatLoad,DryRoomMoistureLoad,OutsideRelativeHumidity,OutsideTemperatureDegrees,Preheating,locationVariant
582,2.0,1.0,1276163.1,849106.9,358877.16,6.1258335,15452.352,297.87048,298.47607,1.8352,2870.0334,397.735,143595.77,10.849675,285.6434,-20.0,294.5331,63369.484,313.86612,346.2872,310.31213,14.268003,305.32977,4047.5,0.0013888889,0.5107478108239443,26.32432896215822,0.035606503,JP-13
583,3.0,1.0,1913203.6,1232636.0,620931.06,9.18875,23147.932,297.64813,298.2539,2.7528,4287.474,397.73502,205878.14,17.074635,286.37323,-30.0,295.22488,99600.0,313.51828,346.72247,310.26956,14.249785,304.97815,6071.25,0.0013888889,0.5107477955644214,26.324329277342002,0.055517834,JP-14
584,4.0,1.0,2549508.2,1588934.2,892074.75,12.251667,30861.271,297.53302,298.1379,3.6704,5703.2686,397.73502,268227.56,23.373232,286.88904,-40.0,295.78647,132800.0,313.49432,347.84323,310.41595,14.1822195,304.69977,8095.0,0.0013888889,0.5107477972135327,26.324329281233428,0.07528969,JP-15
585,5.0,1.0,3186345.2,1922542.9,1167100.0,15.314584,38577.574,297.45523,298.05963,4.588,7118.311,397.73502,332314.34,29.68518,287.25284,-50.0,296.28955,166000.0,313.37338,348.60428,310.69226,14.141557,304.52048,10118.75,0.0013888889,0.5107477984226697,26.324329259113945,0.09486048,JP-16
586,6.0,1.0,3823214.8,2239102.8,1443571.9,18.3775,46297.023,297.4014,298.0055,5.5056,8532.851,397.73502,396380.03,35.99995,287.50906,-60.0,296.67233,199200.0,313.95425,349.13828,310.9663,14.114393,304.39816,12142.5,0.0013888889,0.5107477935323562,26.32432928656406,0.114360906,JP-17
587,7.0,1.0,4462085.0,2543751.2,1720346.5,21.440416,54023.715,297.36398,297.96783,6.4232,9947.217,397.73502,460433.62,42.316483,287.68915,-70.0,296.97607,232400.0,314.18768,349.53357,311.2014,14.094963,304.3123,14166.25,0.0013888889,0.5107478022062779,26.32432925045302,0.13364527,JP-18
588,8.0,1.0,5100877.5,2839614.5,1996994.6,24.503334,61754.902,297.35455,298.01288,7.3408,11361.49,397.73502,524481.1,48.633007,287.81586,-80.0,297.22385,265600.0,314.0311,349.8375,311.3934,14.080386,304.28912,16190.0,0.0013888889,0.5107478032321592,26.324329220716724,0.15319085,JP-19
589,9.0,1.0,5739466.5,3128759.0,2273250.0,27.56625,69490.57,297.46802,298.1257,8.2584,12780.052,397.73502,588526.2,54.950066,287.90485,-90.0,297.42953,298800.0,314.04477,350.0786,311.547,14.069036,304.4312,18213.75,0.0013888889,0.5107478015059107,26.32432924873879,0.17269024,JP-20
590,0.5,2.0,324431.7,256130.0,14245.46,1.5314584,3919.751,298.94824,299.55826,0.4588,715.72473,397.7351,62967.83,2.1796863,283.94263,-5.0,294.016,10431.537,315.51825,342.14243,309.7698,14.550893,307.37207,2023.75,0.0010557867,0.5107477899750289,26.32432975505377,0.0056510093,JP-21
591,1.0,2.0,633869.94,490395.88,82084.914,3.0629168,7756.361,298.55264,299.1616,0.9176,1419.0818,397.73508,80432.78,4.946539,284.61194,-10.0,294.11926,22513.846,314.8966,346.3104,309.8003,14.553388,306.7974,4047.5,0.0013888889,0.5107477966276567,26.324329067247515,0.015674485,JP-22
592,2.0,2.0,1269545.9,915705.5,304529.78,6.1258335,15456.944,298.16718,298.7732,1.8352,2810.0056,397.735,151215.52,10.851034,285.6437,-20.0,294.79355,57069.04,313.93988,346.71616,310.22348,14.384153,305.94604,8095.0,0.0013888889,0.5107477914285201,26.324329592107098,0.03562579,JP-23
593,3.0,2.0,1908506.6,1281955.5,557433.7,9.18875,23152.729,297.98584,298.58984,2.7528,4195.3853,397.735,217945.97,17.069426,286.37317,-30.0,295.62912,94885.63,313.51852,346.7232,310.24408,14.249788,305.45792,12142.5,0.0013888889,0.5107477977724405,26.324329243479802,0.055542503,JP-24
594,4.0,2.0,2546653.2,1618502.4,817219.1,12.251667,30865.473,297.87213,298.47525,3.6704,5579.0015,397.73502,281453.78,23.36367,286.889,-40.0,296.26022,132800.0,313.4946,347.84372,310.39575,14.182221,305.18134,16190.0,0.0013888889,0.5107477971834761,26.32432928374159,0.07519497,JP-25
595,5.0,2.0,3184769.5,1938310.6,1078441.9,15.314584,38584.305,297.79663,298.39923,4.588,6986.918,397.73502,340057.97,29.683764,287.25284,-50.0,296.8098,166000.0,313.37366,348.60446,310.63922,14.141559,305.00513,20237.5,0.0013888889,0.5107477972141201,26.324329251874136,0.094819605,JP-26
596,6.0,2.0,3822466.8,2247104.8,1339653.8,18.3775,46308.527,297.78983,298.44778,5.5056,8425.528,397.73502,396618.06,36.00005,287.50906,-60.0,297.23273,199200.0,313.95435,349.1382,310.91165,14.114394,304.96423,24285.0,0.0013888889,0.510747795501431,26.324329237322342,0.114316225,JP-27
597,7.0,2.0,4461911.5,2547607.5,1600446.0,21.440416,54038.215,297.96222,298.61914,6.4232,9871.098,397.73502,460426.9,42.316315,287.68915,-70.0,297.57108,232400.0,314.18784,349.5334,311.14264,14.094964,305.1764,28332.5,0.0013888889,0.5107478006720351,26.324329273007905,0.13381054,JP-28
598,8.0,2.0,5101093.5,2841403.5,1860714.1,24.503334,61772.59,298.1108,298.76688,7.3408,11322.416,397.73502,524476.44,48.632877,287.81586,-80.0,297.8488,265600.0,314.0313,349.83743,311.3273,14.080388,305.36282,32380.0,0.0013888889,0.5107478021664302,26.324329239699363,0.15316387,JP-29
599,9.0,2.0,5740009.5,3129588.0,2120423.5,27.56625,69511.48,298.23972,298.89508,8.2584,12778.67,397.73502,588523.0,54.95,287.90485,-90.0,298.08054,298800.0,314.04483,350.07852,311.4734,14.0690365,305.52676,36427.5,0.0013888889,0.5107477999127898,26.32432927468127,0.17253026,JP-30
600,0.5,0.5,238346.97,231322.64,45732.473,1.5314584,3924.366,298.55002,299.16302,0.4588,736.3994,397.735,62978.14,549.0746,283.8377,-5.0,293.9693,9206.311,315.2554,333.15,309.84848,14.120373,306.09,505.9375,0.0001813039,0.7468643634128707,15.061536774917581,1.3229778,AT-1
601,1.0,0.5,471518.38,446270.53,147336.08,3.0629168,7756.038,298.17337,298.78577,0.9176,1463.2018,397.735,75339.66,1098.6968,284.40866,-10.0,294.0525,23895.658,314.63132,334.15228,310.31857,14.122948,305.5422,1011.875,0.0003626078,0.7468643648894633,15.061536787798865,2.6579459,AT-2
602,2.0,0.5,940176.94,863054.2,394486.84,6.1258335,15435.736,297.74905,298.362,1.8352,2903.0908,397.73502,142252.38,2198.938,285.26608,-20.0,294.5759,57290.016,313.81146,339.31802,310.39282,14.124237,304.9338,2023.75,0.0007252156,0.7468643595539801,15.061536957453841,5.326846,AT-3
603,3.0,0.5,1407574.9,1275164.6,656775.4,9.18875,23124.143,297.5222,298.13562,2.7528,4338.265,397.73502,209176.94,3302.525,285.8542,-30.0,295.22147,91728.67,313.41245,341.30692,310.3164,14.124672,304.60992,3035.625,0.0010878234,0.7468643651053081,15.061536811713784,7.9956226,AT-4
604,4.0,0.5,1872586.8,1685787.0,923537.5,12.251667,30805.537,297.37994,297.99374,3.6704,5771.9683,397.73502,275902.44,4396.7207,286.25644,-40.0,295.7001,126234.0,313.3434,342.42493,310.48203,14.124892,304.4072,4047.5,0.0013888889,0.7468643656137974,15.061536750336868,10.665414,AT-5
605,5.0,0.5,2337142.2,2093992.2,1192308.9,15.314584,38489.98,297.2837,297.89774,4.588,7205.1177,397.73502,342506.16,5507.222,286.53125,-50.0,296.0699,161334.34,313.29324,343.14352,310.72803,14.125027,304.27008,5059.375,0.0013888889,0.7468643706475273,15.061536702185638,13.335342,AT-6
606,6.0,0.5,2801504.8,2494285.5,1462774.1,18.3775,46191.367,297.2216,297.83557,5.5056,8637.949,397.73502,409048.12,6611.993,286.71866,-60.0,296.39667,196702.75,313.59576,343.6388,310.99832,14.114384,304.1624,6071.25,0.0013888889,0.7468643699056586,15.061536528572217,16.006622,AT-7
607,7.0,0.5,3267988.2,2884411.5,1734460.2,21.440416,53892.23,297.18277,297.79654,6.4232,10070.633,397.73502,475270.2,7714.7305,286.84622,-70.0,296.6838,232012.95,313.8293,344.0055,311.23566,14.094955,304.0746,7083.125,0.0013888889,0.7468643711392003,15.0615366099274,18.676678,AT-8
608,8.0,0.5,3734541.0,3263561.8,2006906.0,24.503334,61597.273,297.15564,297.76923,7.3408,11503.218,397.73502,541455.0,8807.378,286.9332,-80.0,296.91684,265600.0,313.80795,344.28818,311.4291,14.0803795,304.01154,8095.0,0.0013888889,0.7468643722002811,15.061536504167787,21.34922,AT-9
609,9.0,0.5,4201185.0,3630463.2,2279923.5,27.56625,69298.93,297.13712,297.75055,8.2584,12935.825,397.73502,607641.6,9925.697,286.99234,-90.0,297.11002,298800.0,313.75134,344.5121,311.586,14.069029,303.96616,9106.875,0.0013888889,0.7468643652116357,15.061536606405026,24.026857,AT-10
610,0.5,1.0,237024.5,255331.4,30917.158,1.5314584,3922.572,298.67587,299.2911,0.4588,723.82825,397.735,62976.945,549.4577,283.8377,-5.0,293.98398,8402.915,315.34753,333.15,309.8083,14.266805,306.51706,1011.875,0.0003626078,0.7468643660130738,15.061536718742712,1.3231212,AT-11
611,1.0,1.0,468806.03,491916.84,122800.32,3.0629168,7757.7476,298.29276,298.90717,0.9176,1436.4568,397.735,76481.15,1099.3251,284.40866,-10.0,294.07327,21395.623,314.72296,335.25464,310.23502,14.269351,305.96002,2023.75,0.0007252156,0.7468643605552092,15.061536955411597,2.6585464,AT-12
612,2.0,1.0,934739.0,949899.2,355333.25,6.1258335,15443.196,297.86096,298.47586,1.8352,2846.6846,397.735,147636.17,2201.223,285.26657,-20.0,294.5338,53435.336,313.90314,339.46594,310.32022,14.270626,305.34067,4047.5,0.0013888889,0.7468643593400628,15.061537102429146,5.328368,AT-13
613,3.0,1.0,1400004.4,1396281.0,606285.94,9.18875,23133.656,297.6398,298.25476,2.7528,4251.724,397.735,214978.9,3303.3638,285.8546,-30.0,295.22784,86725.55,313.49066,341.3604,310.25552,14.249769,304.9861,6071.25,0.0013888889,0.7468643633065635,15.061536823212908,7.99851,AT-14
614,4.0,1.0,1864496.8,1819506.2,866105.2,12.251667,30807.582,297.52463,298.13864,3.6704,5655.163,397.73502,278043.62,4406.395,286.25665,-40.0,295.78918,120156.57,313.37885,342.43942,310.45877,14.182206,304.70755,8095.0,0.0013888889,0.7468643664156235,15.061536756213817,10.668419,AT-15
615,5.0,1.0,2329843.5,2215420.0,1130838.0,15.314584,38492.535,297.4469,298.0604,4.588,7057.932,397.73502,343141.56,5509.5444,286.53134,-50.0,296.29303,154372.7,313.30368,343.14462,310.6985,14.141546,304.52823,10118.75,0.0013888889,0.7468643666450776,15.061536658741623,13.339592,AT-16
616,6.0,1.0,2795511.5,2589625.5,1397746.8,18.3775,46180.992,297.393,298.00616,5.5056,8460.312,397.73502,409076.66,6611.5337,286.71866,-60.0,296.6761,189667.25,313.59586,343.64014,310.97208,14.114385,304.4058,12142.5,0.0013888889,0.7468643677245146,15.061536751730355,16.00989,AT-17
617,7.0,1.0,3263264.5,2952163.2,1664964.1,21.440416,53876.312,297.35553,297.96844,6.4232,9876.923,397.73502,475262.34,7714.864,286.84622,-70.0,296.9802,224928.05,313.82938,344.00684,311.20758,14.094955,304.31985,14166.25,0.0013888889,0.7468643707290588,15.061536569855598,18.681133,AT-18
618,8.0,1.0,3731013.5,3306912.5,1932057.4,24.503334,61578.055,297.3521,298.0195,7.3408,11329.06,397.73502,541445.94,8819.95,286.9332,-80.0,297.2283,260018.03,313.80804,344.28918,311.39893,14.08038,304.30524,16190.0,0.0013888889,0.7468643762122351,15.061536458384046,21.352703,AT-19
619,9.0,1.0,4198684.5,3655470.0,2198845.2,27.56625,69278.1,297.4658,298.1326,8.2584,12786.11,397.73502,607632.56,9925.337,286.99234,-90.0,297.43442,294931.75,313.7514,344.51282,311.55188,14.06903,304.4477,18213.75,0.0013888889,0.7468643645773199,15.061536737060266,24.025475,AT-20
620,0.5,2.0,236123.95,281573.28,12250.595,1.5314584,3923.9766,298.93787,299.55762,0.4588,709.92804,397.73502,62974.58,549.68787,283.8377,-5.0,294.0149,6661.33,315.5315,334.60846,309.76947,14.556054,307.38696,2023.75,0.0007252156,0.7468643765863413,15.061536669833142,1.3239539,AT-21
621,1.0,2.0,463604.5,541660.2,85110.23,3.0629168,7760.9155,298.54245,299.161,0.9176,1406.9144,397.73502,83258.52,1099.5079,284.40866,-10.0,294.1182,18177.082,314.90607,338.8571,309.79034,14.558547,306.8124,4047.5,0.0013888889,0.7468643724143563,15.06153658974907,2.6593604,AT-22
622,2.0,2.0,926952.1,1027871.4,297273.16,6.1258335,15448.34,298.1587,298.77408,1.8352,2784.5916,397.735,156654.72,2201.4788,285.26685,-20.0,294.79553,47341.45,313.97525,339.757,310.23196,14.384129,305.95413,8095.0,0.0013888889,0.7468643425486624,15.061537121625655,5.330137,AT-23
623,3.0,2.0,1394247.6,1453387.4,540382.6,9.18875,23130.355,297.9775,298.5908,2.7528,4156.653,397.735,223508.17,3304.0327,285.8546,-30.0,295.63205,79129.63,313.49152,341.3612,310.258,14.249772,305.46606,12142.5,0.0013888889,0.7468643653429258,15.061536694670385,8.000374,AT-24
624,4.0,2.0,1861089.6,1847363.2,790689.3,12.251667,30806.889,297.86377,298.47614,3.6704,5560.3726,397.73502,284638.16,4406.5547,286.25665,-40.0,296.2631,112502.125,313.37912,342.4404,310.46393,14.182209,305.1893,16190.0,0.0013888889,0.7468643701431462,15.06153668643898,10.669205,AT-25
625,5.0,2.0,2328107.8,2225596.5,1042398.0,15.314584,38489.363,297.78824,298.4001,4.588,6991.167,397.73502,343509.4,5509.135,286.53134,-50.0,296.81326,146514.58,313.30396,343.1453,310.6448,14.141548,305.01303,20237.5,0.0013888889,0.7468643652149364,15.061536684376733,13.337643,AT-26
626,6.0,2.0,2794679.8,2593565.5,1293896.0,18.3775,46177.617,297.7872,298.45438,5.5056,8430.565,397.73502,409073.44,6612.2188,286.71866,-60.0,297.23666,180398.66,313.59592,343.6403,310.91727,14.114386,304.98032,24285.0,0.0013888889,0.7468643693415169,15.061536735170865,16.009558,AT-27
627,7.0,2.0,3262954.8,2953671.5,1544870.5,21.440416,53869.527,297.9597,298.62592,6.4232,9876.913,397.73502,475260.94,7716.207,286.84622,-70.0,297.5754,214117.28,313.82953,344.00668,311.1489,14.094957,305.1927,28332.5,0.0013888889,0.7468643670084154,15.06153665297467,18.680006,AT-28
628,8.0,2.0,3730974.5,3307323.2,1795277.8,24.503334,61565.51,298.10837,298.77377,7.3408,11329.046,397.73502,541446.2,8806.582,286.9332,-80.0,297.85345,247657.47,313.80826,344.28915,311.33365,14.080381,305.37933,32380.0,0.0013888889,0.7468643707791575,15.06153640991367,21.351727,AT-29
629,9.0,2.0,4198741.0,3655538.8,2045115.5,27.56625,69265.62,298.2375,298.90222,8.2584,12786.109,397.73502,607633.0,9924.361,286.99234,-90.0,298.08563,281018.6,313.7515,344.5128,311.47906,14.069031,305.54364,36427.5,0.0013888889,0.7468643692122264,15.061536569321895,24.024923,AT-30
630,0.5,0.5,406662.12,222154.42,15182.677,1.5314584,3908.3303,298.66528,299.21,0.4588,732.6567,397.73502,62902.086,0.0,284.54465,-5.0,293.98062,7298.152,315.25687,333.15,309.8147,14.155939,306.16882,505.9375,0.00026863857,0.8048886797503991,27.40480675294538,0.0,AC-1
631,1.0,0.5,807844.2,423210.06,105049.78,3.0629168,7741.885,298.27283,298.81787,0.9176,1453.8544,397.735,68452.37,0.0,285.83636,-10.0,294.06406,19667.557,314.71027,337.5468,310.25427,14.158512,305.6003,1011.875,0.00053727714,0.8048886831232978,27.40480643863991,0.0,AC-2
632,2.0,0.5,1612741.4,808430.06,344113.66,6.1258335,15402.342,297.82883,298.3756,1.8352,2881.3982,397.73502,129146.914,0.0,288.12927,-20.0,294.48898,44285.51,313.90598,342.5623,310.28525,14.159803,304.96567,2023.75,0.0010745543,0.8048886825344658,27.404806513088634,0.0,AC-3
633,3.0,0.5,2416407.8,1187120.9,603687.94,9.18875,23061.56,297.59094,298.1389,2.7528,4303.8716,397.73502,187161.19,0.0,290.06442,-30.0,295.1255,71288.12,313.70694,344.79648,310.2087,14.160238,304.62708,3035.625,0.0013888889,0.8048886817402724,27.404806491584388,0.0,AC-4
634,4.0,0.5,3218620.2,1550907.4,871855.25,12.251667,30736.469,297.44235,297.99106,3.6704,5724.731,397.73502,243857.17,0.0,291.69626,-40.0,295.59393,100062.83,313.5203,346.0608,310.3822,14.1604595,304.41592,4047.5,0.0013888889,0.8048886833743616,27.40480647541272,0.0,AC-5
635,5.0,0.5,4021291.5,1895135.1,1144760.5,15.314584,38429.17,297.3514,297.90027,4.588,7146.007,397.73502,301654.7,0.0,293.07162,-50.0,296.0155,129653.21,314.16028,346.8692,310.6584,14.141635,304.25345,5059.375,0.0013888889,0.8048886812077234,27.404806544528554,0.0,AC-6
636,6.0,0.5,4824405.0,2214597.0,1420897.0,18.3775,46132.484,297.2939,297.84256,5.5056,8566.936,397.73505,359392.47,0.0,294.23035,-60.0,296.37436,159254.66,314.85806,347.43704,310.93472,14.114458,304.12625,6071.25,0.0013888889,0.8048886810449187,27.40480654780041,0.0,AC-7
637,7.0,0.5,5629849.5,2515288.8,1698483.6,21.440416,53845.004,297.25375,297.80228,6.4232,9987.521,397.73502,417089.6,0.0,295.20117,-70.0,296.65805,188783.0,314.406,347.85748,311.1722,14.095019,304.0367,7083.125,0.0013888889,0.8048886819501456,27.40480648929333,0.0,AC-8
638,8.0,0.5,6435220.5,2806306.8,1976108.0,24.503334,61565.316,297.22568,297.7741,7.3408,11407.878,397.73502,474759.94,0.0,296.01547,-80.0,296.88834,218206.66,313.83905,348.18106,311.3663,14.080436,303.9725,8095.0,0.0013888889,0.8048886821532494,27.404806479745556,0.0,AC-9
639,9.0,0.5,7240534.5,3090607.0,2253602.2,27.56625,69292.0,297.2064,297.7547,8.2584,12828.008,397.73502,532409.9,0.0,296.69562,-90.0,297.0788,247493.53,315.00897,348.43774,311.52344,14.069079,303.92618,9106.875,0.0013888889,0.8048886812713795,27.40480649985967,0.0,AC-10
640,0.5,1.0,408691.72,249157.34,6286.6436,1.5314584,3910.6445,298.78256,299.33,0.4588,720.8546,397.73706,62904.137,0.0,284.54465,-5.0,293.9923,6865.2363,315.37515,336.07504,309.8002,14.33728,306.64246,1011.875,0.00053727714,0.8048887325186299,27.40480555315773,0.0,AC-11
641,1.0,1.0,803677.56,474393.7,77489.64,3.0629168,7745.2593,298.38168,298.92923,0.9176,1428.8295,397.73505,75665.18,0.0,285.83636,-10.0,294.082,17963.65,314.827,340.3303,310.1044,14.339823,306.06204,2023.75,0.0010745543,0.8048886772278782,27.404806582585213,0.0,AC-12
642,2.0,1.0,1605313.2,897859.3,302119.34,6.1258335,15412.036,297.92764,298.47684,1.8352,2828.7847,397.735,138235.11,0.0,288.12927,-20.0,294.4942,40273.05,314.02145,343.04367,310.17953,14.341097,305.4128,4047.5,0.0013888889,0.8048886901761619,27.404806363138608,0.0,AC-13
643,3.0,1.0,2409514.0,1273010.6,558557.9,9.18875,23062.37,297.72266,298.2711,2.7528,4223.229,397.735,190385.02,0.0,290.06476,-30.0,295.21393,67416.836,313.75964,344.8242,310.15778,14.249915,304.96265,6071.25,0.0013888889,0.8048886807286396,27.404806483331548,0.0,AC-14
644,4.0,1.0,3213764.5,1606344.4,826116.25,12.251667,30737.19,297.60208,298.14993,3.6704,5615.9395,397.73502,243852.75,0.0,291.69553,-40.0,295.7757,96450.195,313.53357,346.06207,310.3512,14.182319,304.6772,8095.0,0.0013888889,0.8048886833787701,27.404806463139334,0.0,AC-15
645,5.0,1.0,4018345.2,1921704.8,1096147.9,15.314584,38428.543,297.5211,298.06863,4.588,7007.879,397.73502,301648.8,0.0,293.07162,-50.0,296.27414,125436.81,314.16028,346.87048,310.63284,14.141636,304.4937,10118.75,0.0013888889,0.8048886812723318,27.404806543543998,0.0,AC-16
646,6.0,1.0,4822754.5,2225178.8,1366798.8,18.3775,46131.16,297.46503,298.0124,5.5056,8399.406,397.73505,359386.97,0.0,294.23016,-60.0,296.65295,154449.36,314.8581,347.438,310.9089,14.114459,304.36856,12142.5,0.0013888889,0.8048886812005713,27.404806545278205,0.0,AC-17
647,7.0,1.0,5628907.5,2520366.0,1637161.8,21.440416,53843.273,297.4262,297.97345,6.4232,9790.664,397.73502,417085.6,0.0,295.20117,-70.0,296.9537,183287.08,314.4061,347.8581,311.1438,14.09502,304.2809,14166.25,0.0013888889,0.804888681833669,27.404806490787454,0.0,AC-18
648,8.0,1.0,6434787.0,2808842.2,1907081.4,24.503334,61563.293,297.39954,297.97345,7.3408,11181.761,397.73502,474757.44,0.0,296.01544,-80.0,297.19885,211956.6,313.83997,348.18137,311.33505,14.080437,304.21866,16190.0,0.0013888889,0.8048886820244078,27.404806481800346,0.0,AC-19
649,9.0,1.0,7240413.5,3091665.5,2176514.8,27.56625,69289.83,297.4843,298.08533,8.2584,12616.5625,397.73502,532409.2,0.0,296.69562,-90.0,297.4024,240463.86,315.00937,348.4378,311.4887,14.06908,304.33426,18213.75,0.0013888889,0.8048886811259515,27.404806501622918,0.0,AC-20
650,0.5,2.0,413633.47,270217.75,1547.1412,1.5314584,3914.3472,299.02814,299.581,0.4588,707.54865,397.73508,62909.348,0.0,284.54465,-5.0,294.01685,4910.8438,315.61136,338.22424,309.75974,14.694456,307.60693,2023.75,0.0010745543,0.8048886924074342,27.404806598536695,0.0,AC-21
651,1.0,2.0,796616.9,514389.6,40459.613,3.0629168,7745.1255,298.61096,299.16345,0.9176,1400.705,397.7351,76759.82,0.0,285.83636,-10.0,294.12137,15137.727,315.05984,342.4252,309.747,14.696925,307.00342,4047.5,0.0013888889,0.8048886812823598,27.404806740444847,0.0,AC-22
652,2.0,2.0,1600575.2,931884.5,255866.47,6.1258335,15411.408,298.24963,298.79712,1.8352,2769.7073,397.735,138269.08,0.0,288.12927,-20.0,294.78976,35778.6,314.05008,343.05124,310.14023,14.384345,305.93958,8095.0,0.0013888889,0.8048886819202579,27.404806517231986,0.0,AC-23
653,3.0,2.0,2407885.2,1281004.6,504168.12,9.18875,23061.67,298.05923,298.60516,2.7528,4132.747,397.735,190386.3,0.0,290.06476,-30.0,295.61777,62651.695,313.75995,344.82452,310.10986,14.249919,305.43973,12142.5,0.0013888889,0.8048886809793634,27.404806479727327,0.0,AC-24
654,4.0,2.0,3213341.2,1608409.4,757002.9,12.251667,30736.002,297.9405,298.4858,3.6704,5493.9326,397.73502,243852.0,0.0,291.69553,-40.0,296.24808,90167.94,313.5338,346.0623,310.2977,14.182322,305.15662,16190.0,0.0013888889,0.8048886838035508,27.40480645757034,0.0,AC-25
655,5.0,2.0,4018325.0,1922008.1,1010663.4,15.314584,38426.387,297.8618,298.4068,4.588,6900.472,397.73502,301649.12,0.0,293.07162,-50.0,296.793,117603.16,314.16034,346.8704,310.57977,14.141638,304.9763,20237.5,0.0013888889,0.8048886812549529,27.404806543504126,0.0,AC-26
